k,n_ann,minority,delta,rep,simulation,method,stat,pvalue,detected
5,15,0.2,1.5,11,bidirectional,Krippendorff delta-alpha,-0.011608540975656535,0.7960199004975125,0
5,15,0.2,1.5,11,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,11,bidirectional,chi-squared (Akhtar et al. 2019),19.313614467245163,0.25273603641018766,0
5,15,0.2,1.5,11,bidirectional,GMM clustering (Checco/Mignemi),-0.008,1.0,0
5,15,0.2,1.5,12,unidirectional,apunim,0.07061080512407993,2.4541056375888974e-05,1
5,15,0.2,1.5,12,unidirectional,Krippendorff delta-alpha,0.015331032272869763,0.11940298507462686,0
5,15,0.2,1.5,12,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,12,unidirectional,chi-squared (Akhtar et al. 2019),71.32073330723551,5.8515099582767e-09,1
5,15,0.2,1.5,12,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.009950248756218905,1
5,15,0.2,1.5,12,bidirectional,apunim,0.13489636425416254,5.488853628769022e-17,1
5,15,0.2,1.5,12,bidirectional,Krippendorff delta-alpha,0.022091221169128608,0.10945273631840796,0
5,15,0.2,1.5,12,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,12,bidirectional,chi-squared (Akhtar et al. 2019),44.35515000489079,0.00017416477093961546,1
5,15,0.2,1.5,12,bidirectional,GMM clustering (Checco/Mignemi),0.035555555555555556,0.3880597014925373,0
5,15,0.2,1.5,13,unidirectional,apunim,0.1697092630155511,1.9967360916096042e-19,1
5,15,0.2,1.5,13,unidirectional,Krippendorff delta-alpha,0.006971709174760643,0.208955223880597,0
5,15,0.2,1.5,13,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,13,unidirectional,chi-squared (Akhtar et al. 2019),69.96009974729805,1.014090009699158e-08,1
5,15,0.2,1.5,13,unidirectional,GMM clustering (Checco/Mignemi),0.048,0.11940298507462686,0
5,15,0.2,1.5,13,bidirectional,apunim,0.15426896299010612,6.680388049220887e-18,1
5,15,0.2,1.5,13,bidirectional,Krippendorff delta-alpha,0.027017937873274313,0.04975124378109453,1
5,15,0.2,1.5,13,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,13,bidirectional,chi-squared (Akhtar et al. 2019),18.224389579479023,0.31092191799062446,0
5,15,0.2,1.5,13,bidirectional,GMM clustering (Checco/Mignemi),0.0,0.5920398009950248,0
5,15,0.2,1.5,14,unidirectional,apunim,0.1300186120712578,6.771466213123619e-16,1
5,15,0.2,1.5,14,unidirectional,Krippendorff delta-alpha,0.03544509878079183,0.009950248756218905,1
5,15,0.2,1.5,14,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,14,unidirectional,chi-squared (Akhtar et al. 2019),71.66957562561095,5.080122916349485e-09,1
5,15,0.2,1.5,14,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.024875621890547265,1
5,15,0.2,1.5,14,bidirectional,apunim,0.1325659116227259,9.255027567801463e-16,1
5,15,0.2,1.5,14,bidirectional,Krippendorff delta-alpha,0.014460540143811637,0.18407960199004975,0
5,15,0.2,1.5,14,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,14,bidirectional,chi-squared (Akhtar et al. 2019),23.596069797286983,0.098705485441751,0
5,15,0.2,1.5,14,bidirectional,GMM clustering (Checco/Mignemi),-0.05853658536585366,1.0,0
5,15,0.2,1.5,15,unidirectional,apunim,-0.11424322751664846,4.785280690814756e-14,1
5,15,0.2,1.5,15,unidirectional,Krippendorff delta-alpha,-0.012606774266351461,0.6766169154228856,0
5,15,0.2,1.5,15,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,15,unidirectional,chi-squared (Akhtar et al. 2019),50.83363511173552,1.687048866515531e-05,1
5,15,0.2,1.5,15,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.01990049751243781,1
5,15,0.2,1.5,15,bidirectional,apunim,0.14844227244960304,1.5413419450875582e-20,1
5,15,0.2,1.5,15,bidirectional,Krippendorff delta-alpha,0.03612930900796676,0.014925373134328358,1
5,15,0.2,1.5,15,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,15,bidirectional,chi-squared (Akhtar et al. 2019),35.42658803971369,0.00347299967149494,1
5,15,0.2,1.5,15,bidirectional,GMM clustering (Checco/Mignemi),0.06666666666666667,0.2935323383084577,0
5,15,0.2,1.5,16,unidirectional,apunim,0.07254679901405624,5.951690359843017e-05,1
5,15,0.2,1.5,16,unidirectional,Krippendorff delta-alpha,0.016745012082924206,0.0845771144278607,0
5,15,0.2,1.5,16,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,16,unidirectional,chi-squared (Akhtar et al. 2019),95.38206701871658,2.522761675337168e-13,1
5,15,0.2,1.5,16,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.024875621890547265,1
5,15,0.2,1.5,16,bidirectional,apunim,0.15379485127384293,3.987622905812258e-22,1
5,15,0.2,1.5,16,bidirectional,Krippendorff delta-alpha,0.022840882285482554,0.1044776119402985,0
5,15,0.2,1.5,16,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,16,bidirectional,chi-squared (Akhtar et al. 2019),11.567200146342795,0.773197421465401,0
5,15,0.2,1.5,16,bidirectional,GMM clustering (Checco/Mignemi),0.0,1.0,0
5,15,0.2,1.5,17,unidirectional,apunim,0.09130131336844109,3.698625644295477e-08,1
5,15,0.2,1.5,17,unidirectional,Krippendorff delta-alpha,0.005753075149497036,0.19900497512437812,0
5,15,0.2,1.5,17,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,17,unidirectional,chi-squared (Akhtar et al. 2019),89.96025437672627,2.5443333074836636e-12,1
5,15,0.2,1.5,17,unidirectional,GMM clustering (Checco/Mignemi),0.048,0.18407960199004975,0
5,15,0.2,1.5,17,bidirectional,apunim,-0.07536415452818246,5.894515768959227e-06,1
5,15,0.2,1.5,17,bidirectional,Krippendorff delta-alpha,0.0146789844055226,0.15422885572139303,0
5,15,0.2,1.5,17,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,17,bidirectional,chi-squared (Akhtar et al. 2019),24.84069115515803,0.07268358276268443,0
5,15,0.2,1.5,17,bidirectional,GMM clustering (Checco/Mignemi),-0.031578947368421054,0.9502487562189055,0
5,15,0.2,1.5,18,unidirectional,apunim,0.1364387182028412,1.590924841321202e-16,1
5,15,0.2,1.5,18,unidirectional,Krippendorff delta-alpha,0.0033624053978544392,0.26865671641791045,0
5,15,0.2,1.5,18,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,18,unidirectional,chi-squared (Akhtar et al. 2019),75.71697596382813,9.745657525162805e-10,1
5,15,0.2,1.5,18,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.014925373134328358,1
5,15,0.2,1.5,18,bidirectional,apunim,0.09285998145449703,5.793002542457619e-10,1
5,15,0.2,1.5,18,bidirectional,Krippendorff delta-alpha,0.031397144854210995,0.03980099502487562,1
5,15,0.2,1.5,18,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,18,bidirectional,chi-squared (Akhtar et al. 2019),24.255726570324924,0.08406603171612803,0
5,15,0.2,1.5,18,bidirectional,GMM clustering (Checco/Mignemi),0.0,1.0,0
5,15,0.2,1.5,19,unidirectional,apunim,0.12611211348223708,2.8110572764797244e-15,1
5,15,0.2,1.5,19,unidirectional,Krippendorff delta-alpha,0.014672191497060116,0.08955223880597014,0
5,15,0.2,1.5,19,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,19,unidirectional,chi-squared (Akhtar et al. 2019),88.45611949629718,4.810810936067139e-12,1
5,15,0.2,1.5,19,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.004975124378109453,1
5,15,0.2,1.5,19,bidirectional,apunim,0.22088655146506392,1.7093808863038878e-33,1
5,15,0.2,1.5,19,bidirectional,Krippendorff delta-alpha,0.03671526010479431,0.004975124378109453,1
5,15,0.2,1.5,19,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,19,bidirectional,chi-squared (Akhtar et al. 2019),18.537199583249595,0.2933907953703815,0
5,15,0.2,1.5,19,bidirectional,GMM clustering (Checco/Mignemi),0.042105263157894736,0.373134328358209,0
5,15,0.2,1.5,20,unidirectional,apunim,-0.10062893081760982,3.892045165801642e-11,1
5,15,0.2,1.5,20,unidirectional,Krippendorff delta-alpha,-0.006175326238067557,0.5124378109452736,0
5,15,0.2,1.5,20,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,20,unidirectional,chi-squared (Akhtar et al. 2019),64.60739252994317,8.605408150981816e-08,1
5,15,0.2,1.5,20,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.009950248756218905,1
5,15,0.2,1.5,20,bidirectional,apunim,0.10639392769844333,6.760001714743606e-12,1
5,15,0.2,1.5,20,bidirectional,Krippendorff delta-alpha,0.04016280551756379,0.009950248756218905,1
5,15,0.2,1.5,20,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,20,bidirectional,chi-squared (Akhtar et al. 2019),16.755631038317343,0.4015779349550388,0
5,15,0.2,1.5,20,bidirectional,GMM clustering (Checco/Mignemi),0.06666666666666667,0.2885572139303483,0
5,15,0.2,1.5,21,unidirectional,apunim,0.08552859019567165,2.0776965397840752e-07,1
5,15,0.2,1.5,21,unidirectional,Krippendorff delta-alpha,0.027995307394917866,0.03980099502487562,1
5,15,0.2,1.5,21,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,21,unidirectional,chi-squared (Akhtar et al. 2019),100.85102397151823,2.3986976087699398e-14,1
5,15,0.2,1.5,21,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.004975124378109453,1
5,15,0.2,1.5,21,bidirectional,apunim,0.13742184382067332,5.58380251354828e-19,1
5,15,0.2,1.5,21,bidirectional,Krippendorff delta-alpha,0.034876589394994204,0.03482587064676617,1
5,15,0.2,1.5,21,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,21,bidirectional,chi-squared (Akhtar et al. 2019),8.297448214807181,0.9395137748379714,0
5,15,0.2,1.5,21,bidirectional,GMM clustering (Checco/Mignemi),-0.008,1.0,0
5,15,0.2,1.5,22,unidirectional,apunim,0.16094986807387834,8.025789592653478e-23,1
5,15,0.2,1.5,22,unidirectional,Krippendorff delta-alpha,0.00632729357920301,0.208955223880597,0
5,15,0.2,1.5,22,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,22,unidirectional,chi-squared (Akhtar et al. 2019),90.82277560487755,1.764297822632161e-12,1
5,15,0.2,1.5,22,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.009950248756218905,1
5,15,0.2,1.5,22,bidirectional,apunim,0.12325804901489655,3.800693239089235e-15,1
5,15,0.2,1.5,22,bidirectional,Krippendorff delta-alpha,0.059422060638509674,0.004975124378109453,1
5,15,0.2,1.5,22,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,22,bidirectional,chi-squared (Akhtar et al. 2019),15.983351832282853,0.45412334272481836,0
5,15,0.2,1.5,22,bidirectional,GMM clustering (Checco/Mignemi),-0.011111111111111112,0.7412935323383084,0
5,15,0.2,1.5,23,unidirectional,apunim,0.15580212667591292,1.1309522237566338e-21,1
5,15,0.2,1.5,23,unidirectional,Krippendorff delta-alpha,0.03647276241306792,0.029850746268656716,1
5,15,0.2,1.5,23,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,23,unidirectional,chi-squared (Akhtar et al. 2019),61.1817749585228,3.305089801029726e-07,1
5,15,0.2,1.5,23,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.01990049751243781,1
5,15,0.2,1.5,23,bidirectional,apunim,0.07336784947594399,7.1943708983416865e-06,1
5,15,0.2,1.5,23,bidirectional,Krippendorff delta-alpha,0.0035224441535583358,0.4577114427860697,0
5,15,0.2,1.5,23,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,23,bidirectional,chi-squared (Akhtar et al. 2019),21.496143640696367,0.16021803930804834,0
5,15,0.2,1.5,23,bidirectional,GMM clustering (Checco/Mignemi),0.0,1.0,0
5,15,0.2,1.5,24,unidirectional,apunim,0.0697359512525388,2.4740933278636494e-06,1
5,15,0.2,1.5,24,unidirectional,Krippendorff delta-alpha,0.0036857152952598296,0.27860696517412936,0
5,15,0.2,1.5,24,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,24,unidirectional,chi-squared (Akhtar et al. 2019),68.73795268912713,1.6583214463933768e-08,1
5,15,0.2,1.5,24,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.01990049751243781,1
5,15,0.2,1.5,24,bidirectional,apunim,-0.14765444757754412,3.4527740261650755e-18,1
5,15,0.2,1.5,24,bidirectional,Krippendorff delta-alpha,0.03400838678195408,0.06467661691542288,0
5,15,0.2,1.5,24,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,24,bidirectional,chi-squared (Akhtar et al. 2019),14.245448078636782,0.5804341110068097,0
5,15,0.2,1.5,24,bidirectional,GMM clustering (Checco/Mignemi),0.0,1.0,0
5,15,0.2,1.5,25,unidirectional,apunim,0.17820324005891017,2.6144881358671994e-24,1
5,15,0.2,1.5,25,unidirectional,Krippendorff delta-alpha,0.024909212478588863,0.04477611940298507,1
5,15,0.2,1.5,25,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,25,unidirectional,chi-squared (Akhtar et al. 2019),74.71816399647358,1.4674255895263735e-09,1
5,15,0.2,1.5,25,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.024875621890547265,1
5,15,0.2,1.5,25,bidirectional,apunim,-0.09502262443438907,4.444509937312714e-10,1
5,15,0.2,1.5,25,bidirectional,Krippendorff delta-alpha,0.008125838425576036,0.3283582089552239,0
5,15,0.2,1.5,25,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,25,bidirectional,chi-squared (Akhtar et al. 2019),13.149610962493648,0.6617888175321378,0
5,15,0.2,1.5,25,bidirectional,GMM clustering (Checco/Mignemi),-0.02666666666666667,1.0,0
5,15,0.2,1.5,26,unidirectional,apunim,0.11786487808286174,6.101603951079964e-15,1
5,15,0.2,1.5,26,unidirectional,Krippendorff delta-alpha,0.0071167372162157065,0.17412935323383086,0
5,15,0.2,1.5,26,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,26,unidirectional,chi-squared (Akhtar et al. 2019),88.15290683771141,5.468724271965649e-12,1
5,15,0.2,1.5,26,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.01990049751243781,1
5,15,0.2,1.5,26,bidirectional,apunim,0.16545537877299832,1.0521512778545938e-22,1
5,15,0.2,1.5,26,bidirectional,Krippendorff delta-alpha,0.010968015062823674,0.32338308457711445,0
5,15,0.2,1.5,26,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,26,bidirectional,chi-squared (Akhtar et al. 2019),22.749485632551462,0.12059721968985748,0
5,15,0.2,1.5,26,bidirectional,GMM clustering (Checco/Mignemi),-0.02666666666666667,1.0,0
5,15,0.2,1.5,27,unidirectional,apunim,0.14155251141552505,2.654729777858965e-16,1
5,15,0.2,1.5,27,unidirectional,Krippendorff delta-alpha,0.009837070363344469,0.05970149253731343,0
5,15,0.2,1.5,27,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,27,unidirectional,chi-squared (Akhtar et al. 2019),89.23005823066775,3.467174823230624e-12,1
5,15,0.2,1.5,27,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.014925373134328358,1
5,15,0.2,1.5,27,bidirectional,apunim,-0.19719355056331359,7.416886555647666e-28,1
5,15,0.2,1.5,27,bidirectional,Krippendorff delta-alpha,-0.02003916821784828,0.8905472636815921,0
5,15,0.2,1.5,27,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,27,bidirectional,chi-squared (Akhtar et al. 2019),19.80171512728216,0.22928440603502317,0
5,15,0.2,1.5,27,bidirectional,GMM clustering (Checco/Mignemi),-0.011111111111111112,0.7661691542288557,0
5,15,0.2,1.5,28,unidirectional,apunim,0.11892797319932981,1.2500761792990647e-12,1
5,15,0.2,1.5,28,unidirectional,Krippendorff delta-alpha,0.03434784798875082,0.029850746268656716,1
5,15,0.2,1.5,28,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,28,unidirectional,chi-squared (Akhtar et al. 2019),96.32395861781112,1.6847232066980198e-13,1
5,15,0.2,1.5,28,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.004975124378109453,1
5,15,0.2,1.5,28,bidirectional,apunim,0.10794555238999685,6.311748602414154e-11,1
5,15,0.2,1.5,28,bidirectional,Krippendorff delta-alpha,0.060221863394646746,0.004975124378109453,1
5,15,0.2,1.5,28,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,28,bidirectional,chi-squared (Akhtar et al. 2019),20.028998870815993,0.2189173884155711,0
5,15,0.2,1.5,28,bidirectional,GMM clustering (Checco/Mignemi),-0.008,1.0,0
5,15,0.2,1.5,29,unidirectional,apunim,0.21334681496461083,6.701218077986813e-34,1
5,15,0.2,1.5,29,unidirectional,Krippendorff delta-alpha,0.017093088150362055,0.1044776119402985,0
5,15,0.2,1.5,29,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,29,unidirectional,chi-squared (Akhtar et al. 2019),85.21767803136464,1.8835595042794412e-11,1
5,15,0.2,1.5,29,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.014925373134328358,1
5,15,0.2,1.5,29,bidirectional,apunim,0.10006875429714358,2.5643061907578385e-10,1
5,15,0.2,1.5,29,bidirectional,Krippendorff delta-alpha,0.011855057690896453,0.23880597014925373,0
5,15,0.2,1.5,29,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,29,bidirectional,chi-squared (Akhtar et al. 2019),20.8655213328016,0.1837379178457776,0
5,15,0.2,1.5,29,bidirectional,GMM clustering (Checco/Mignemi),0.0,1.0,0
5,15,0.2,1.5,30,unidirectional,apunim,-0.22766243888613336,2.4408563184457203e-28,1
5,15,0.2,1.5,30,unidirectional,Krippendorff delta-alpha,0.01599977156502643,0.1044776119402985,0
5,15,0.2,1.5,30,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,30,unidirectional,chi-squared (Akhtar et al. 2019),69.40945020546901,1.265962715558617e-08,1
5,15,0.2,1.5,30,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.014925373134328358,1
5,15,0.2,1.5,30,bidirectional,apunim,0.12088628217660446,3.4751280204718923e-15,1
5,15,0.2,1.5,30,bidirectional,Krippendorff delta-alpha,0.0476487907249314,0.009950248756218905,1
5,15,0.2,1.5,30,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,30,bidirectional,chi-squared (Akhtar et al. 2019),20.447162663303946,0.20075224383249252,0
5,15,0.2,1.5,30,bidirectional,GMM clustering (Checco/Mignemi),0.11578947368421053,0.0945273631840796,0
5,15,0.2,1.5,31,unidirectional,apunim,0.1264929424538544,1.109027561052388e-13,1
5,15,0.2,1.5,31,unidirectional,Krippendorff delta-alpha,0.018169805146431052,0.06467661691542288,0
5,15,0.2,1.5,31,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,31,unidirectional,chi-squared (Akhtar et al. 2019),85.57039607800361,1.6241047540444086e-11,1
5,15,0.2,1.5,31,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.029850746268656716,1
5,15,0.2,1.5,31,bidirectional,apunim,0.08523350810876701,7.95253155147995e-09,1
5,15,0.2,1.5,31,bidirectional,Krippendorff delta-alpha,0.03722964856389521,0.03482587064676617,1
5,15,0.2,1.5,31,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,31,bidirectional,chi-squared (Akhtar et al. 2019),10.718047540808213,0.826545262586879,0
5,15,0.2,1.5,31,bidirectional,GMM clustering (Checco/Mignemi),-0.011111111111111112,0.8109452736318408,0
5,15,0.2,1.5,32,unidirectional,apunim,0.15790813080544597,9.198922575724141e-20,1
5,15,0.2,1.5,32,unidirectional,Krippendorff delta-alpha,0.006248537230389893,0.22885572139303484,0
5,15,0.2,1.5,32,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,32,unidirectional,chi-squared (Akhtar et al. 2019),112.077732587427,1.8045368542949404e-16,1
5,15,0.2,1.5,32,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.024875621890547265,1
5,15,0.2,1.5,32,bidirectional,apunim,0.09176155391828522,4.0290900187275986e-10,1
5,15,0.2,1.5,32,bidirectional,Krippendorff delta-alpha,0.027103057053880386,0.0945273631840796,0
5,15,0.2,1.5,32,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,32,bidirectional,chi-squared (Akhtar et al. 2019),17.565514917051924,0.3499455650860642,0
5,15,0.2,1.5,32,bidirectional,GMM clustering (Checco/Mignemi),0.00975609756097561,0.736318407960199,0
5,15,0.2,1.5,33,unidirectional,apunim,0.19705340699815874,1.2407414587081548e-28,1
5,15,0.2,1.5,33,unidirectional,Krippendorff delta-alpha,0.008701006838311053,0.1044776119402985,0
5,15,0.2,1.5,33,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,33,unidirectional,chi-squared (Akhtar et al. 2019),95.89353289678077,2.0262526315608373e-13,1
5,15,0.2,1.5,33,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.014925373134328358,1
5,15,0.2,1.5,33,bidirectional,apunim,0.07952730756946642,4.891918639027254e-07,1
5,15,0.2,1.5,33,bidirectional,Krippendorff delta-alpha,0.030437275808041786,0.04477611940298507,1
5,15,0.2,1.5,33,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,33,bidirectional,chi-squared (Akhtar et al. 2019),29.37262356200356,0.021541279180537463,1
5,15,0.2,1.5,33,bidirectional,GMM clustering (Checco/Mignemi),-0.10526315789473684,1.0,0
5,15,0.2,1.5,34,unidirectional,apunim,0.18269530034235928,6.321233420117329e-23,1
5,15,0.2,1.5,34,unidirectional,Krippendorff delta-alpha,0.01673648630299642,0.1044776119402985,0
5,15,0.2,1.5,34,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,34,unidirectional,chi-squared (Akhtar et al. 2019),57.86779840463349,1.1918734055062535e-06,1
5,15,0.2,1.5,34,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.024875621890547265,1
5,15,0.2,1.5,34,bidirectional,apunim,0.21454993834771893,1.1417135114169864e-32,1
5,15,0.2,1.5,34,bidirectional,Krippendorff delta-alpha,0.03229357179162892,0.04975124378109453,1
5,15,0.2,1.5,34,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,34,bidirectional,chi-squared (Akhtar et al. 2019),19.292043632038162,0.25380999402227455,0
5,15,0.2,1.5,34,bidirectional,GMM clustering (Checco/Mignemi),-0.02666666666666667,1.0,0
5,15,0.2,1.5,35,unidirectional,apunim,0.12457828314382097,9.809852378899638e-16,1
5,15,0.2,1.5,35,unidirectional,Krippendorff delta-alpha,-0.009354627170197416,0.5223880597014925,0
5,15,0.2,1.5,35,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,35,unidirectional,chi-squared (Akhtar et al. 2019),106.40401842283008,2.1559445678283287e-15,1
5,15,0.2,1.5,35,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.004975124378109453,1
5,15,0.2,1.5,35,bidirectional,apunim,0.12791759029860492,2.9941082806531206e-18,1
5,15,0.2,1.5,35,bidirectional,Krippendorff delta-alpha,0.06112399593617798,0.004975124378109453,1
5,15,0.2,1.5,35,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,35,bidirectional,chi-squared (Akhtar et al. 2019),12.775981328668008,0.6890613238017803,0
5,15,0.2,1.5,35,bidirectional,GMM clustering (Checco/Mignemi),0.042105263157894736,0.373134328358209,0
5,15,0.2,1.5,36,unidirectional,apunim,0.20149573959418876,8.159033443363414e-30,1
5,15,0.2,1.5,36,unidirectional,Krippendorff delta-alpha,0.012994744982029946,0.08955223880597014,0
5,15,0.2,1.5,36,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,36,unidirectional,chi-squared (Akhtar et al. 2019),99.48937505658277,4.3175766976514176e-14,1
5,15,0.2,1.5,36,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.024875621890547265,1
5,15,0.2,1.5,36,bidirectional,apunim,0.19318531274986134,4.588077823828821e-33,1
5,15,0.2,1.5,36,bidirectional,Krippendorff delta-alpha,0.05350353907731745,0.004975124378109453,1
5,15,0.2,1.5,36,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,36,bidirectional,chi-squared (Akhtar et al. 2019),25.848524619777514,0.05619721067861608,0
5,15,0.2,1.5,36,bidirectional,GMM clustering (Checco/Mignemi),0.048,0.16417910447761194,0
5,15,0.2,1.5,37,unidirectional,apunim,0.1782517114270667,8.194516717907667e-26,1
5,15,0.2,1.5,37,unidirectional,Krippendorff delta-alpha,-0.007760011782256427,0.582089552238806,0
5,15,0.2,1.5,37,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,37,unidirectional,chi-squared (Akhtar et al. 2019),66.04045072055976,4.8742126433170433e-08,1
5,15,0.2,1.5,37,unidirectional,GMM clustering (Checco/Mignemi),0.14634146341463414,0.03980099502487562,1
5,15,0.2,1.5,37,bidirectional,apunim,0.20521819747036604,3.904814112779345e-27,1
5,15,0.2,1.5,37,bidirectional,Krippendorff delta-alpha,0.012495489545757299,0.22885572139303484,0
5,15,0.2,1.5,37,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,37,bidirectional,chi-squared (Akhtar et al. 2019),19.344373316764727,0.2512101344251379,0
5,15,0.2,1.5,37,bidirectional,GMM clustering (Checco/Mignemi),-0.031578947368421054,0.900497512437811,0
5,15,0.2,1.5,38,unidirectional,apunim,0.08747897140110512,2.937912325611562e-07,1
5,15,0.2,1.5,38,unidirectional,Krippendorff delta-alpha,0.0027119120482255177,0.3034825870646766,0
5,15,0.2,1.5,38,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,38,unidirectional,chi-squared (Akhtar et al. 2019),108.45577858414474,8.810082197805681e-16,1
5,15,0.2,1.5,38,unidirectional,GMM clustering (Checco/Mignemi),0.16,0.009950248756218905,1
5,15,0.2,1.5,38,bidirectional,apunim,0.13538847448676497,1.4491165821344708e-16,1
5,15,0.2,1.5,38,bidirectional,Krippendorff delta-alpha,-0.00861918408401836,0.681592039800995,0
5,15,0.2,1.5,38,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
5,15,0.2,1.5,38,bidirectional,chi-squared (Akhtar et al. 2019),18.771817350846348,0.2806734200743328,0
5,15,0.2,1.5,38,bidirectional,GMM clustering (Checco/Mignemi),0.0,1.0,0
5,15,0.2,1.5,39,unidirectional,apunim,0.17647058823529385,8.348484138163824e-24,1
