n_ann,minority,delta,rep,simulation,method,stat,pvalue,detected
20,0.2,1.5,34,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,1.5,34,bidirectional,apunim,0.07817783966580458,2.4530321491046503e-11,1
20,0.2,1.5,34,bidirectional,Krippendorff delta-alpha,0.02690661113828946,0.08955223880597014,0
20,0.2,1.5,34,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,1.5,34,bidirectional,chi-squared (Akhtar et al. 2019),4.015122318805059,0.4039631350284235,0
20,0.2,1.5,34,bidirectional,GMM clustering (Checco/Mignemi),-0.06837606837606838,1.0,0
20,0.2,1.5,35,unidirectional,apunim,0.024879585702386558,0.12259404859617509,0
20,0.2,1.5,35,unidirectional,Krippendorff delta-alpha,-0.0046497928605619965,0.5472636815920398,0
20,0.2,1.5,35,unidirectional,aposteriori unimodality (2024),0.005813953488372093,0.16831683168316833,0
20,0.2,1.5,35,unidirectional,chi-squared (Akhtar et al. 2019),119.03041785663088,8.604739165419125e-25,1
20,0.2,1.5,35,unidirectional,GMM clustering (Checco/Mignemi),0.6061722708429296,0.009950248756218905,1
20,0.2,1.5,35,bidirectional,apunim,0.06931689520694422,1.2927981276528918e-09,1
20,0.2,1.5,35,bidirectional,Krippendorff delta-alpha,0.06170094209339522,0.004975124378109453,1
20,0.2,1.5,35,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,1.5,35,bidirectional,chi-squared (Akhtar et al. 2019),3.411741683435639,0.4914244602665102,0
20,0.2,1.5,35,bidirectional,GMM clustering (Checco/Mignemi),0.028760813391753737,0.43283582089552236,0
20,0.2,1.5,36,unidirectional,apunim,0.029110143571660092,0.00914430454989766,1
20,0.2,1.5,36,unidirectional,Krippendorff delta-alpha,0.01431437616270298,0.14925373134328357,0
20,0.2,1.5,36,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,1.5,36,unidirectional,chi-squared (Akhtar et al. 2019),138.27079147362815,6.619365759718112e-29,1
20,0.2,1.5,36,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,1.5,36,bidirectional,apunim,0.04717291340926824,0.029757730087687947,1
20,0.2,1.5,36,bidirectional,Krippendorff delta-alpha,0.03252784938682751,0.024875621890547265,1
20,0.2,1.5,36,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,1.5,36,bidirectional,chi-squared (Akhtar et al. 2019),8.457218552467406,0.0761946562818044,0
20,0.2,1.5,36,bidirectional,GMM clustering (Checco/Mignemi),-0.10894941634241245,1.0,0
20,0.2,1.5,37,unidirectional,apunim,0.052641657325002894,0.00926680247252617,1
20,0.2,1.5,37,unidirectional,Krippendorff delta-alpha,0.015079934351867164,0.16417910447761194,0
20,0.2,1.5,37,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,1.5,37,unidirectional,chi-squared (Akhtar et al. 2019),119.1948370272423,7.936410576645744e-25,1
20,0.2,1.5,37,unidirectional,GMM clustering (Checco/Mignemi),0.7852468768590125,0.009950248756218905,1
20,0.2,1.5,37,bidirectional,apunim,-0.01699694524947132,0.41669329779994624,0
20,0.2,1.5,37,bidirectional,Krippendorff delta-alpha,0.02971357702558125,0.03482587064676617,1
20,0.2,1.5,37,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,1.5,37,bidirectional,chi-squared (Akhtar et al. 2019),8.283176006115257,0.08173883762879909,0
20,0.2,1.5,37,bidirectional,GMM clustering (Checco/Mignemi),-0.13095238095238096,1.0,0
20,0.2,1.5,38,unidirectional,apunim,0.09341125459515497,5.450602562220881e-13,1
20,0.2,1.5,38,unidirectional,Krippendorff delta-alpha,0.01716498803361255,0.06965174129353234,0
20,0.2,1.5,38,unidirectional,aposteriori unimodality (2024),0.011627906976744186,0.0297029702970297,1
20,0.2,1.5,38,unidirectional,chi-squared (Akhtar et al. 2019),98.65427503911542,1.902385804916438e-20,1
20,0.2,1.5,38,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,1.5,38,bidirectional,apunim,0.054897739504843814,8.943718983433486e-07,1
20,0.2,1.5,38,bidirectional,Krippendorff delta-alpha,0.03889250220380219,0.024875621890547265,1
20,0.2,1.5,38,bidirectional,aposteriori unimodality (2024),0.005649717514124294,0.1782178217821782,0
20,0.2,1.5,38,bidirectional,chi-squared (Akhtar et al. 2019),3.9294835255656873,0.415633328486506,0
20,0.2,1.5,38,bidirectional,GMM clustering (Checco/Mignemi),-0.09396591432519576,1.0,0
20,0.2,1.5,39,unidirectional,apunim,0.08247807030532132,4.091387315189739e-05,1
20,0.2,1.5,39,unidirectional,Krippendorff delta-alpha,0.005917978786844691,0.25870646766169153,0
20,0.2,1.5,39,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,1.5,39,unidirectional,chi-squared (Akhtar et al. 2019),102.2830660059112,3.211428197907501e-21,1
20,0.2,1.5,39,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,1.5,39,bidirectional,apunim,0.04944320712694875,4.704027195234888e-05,1
20,0.2,1.5,39,bidirectional,Krippendorff delta-alpha,0.011856858367232215,0.19900497512437812,0
20,0.2,1.5,39,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,1.5,39,bidirectional,chi-squared (Akhtar et al. 2019),3.9603840848318224,0.4113938296847661,0
20,0.2,1.5,39,bidirectional,GMM clustering (Checco/Mignemi),-0.09396591432519576,1.0,0
20,0.2,2.0,0,unidirectional,apunim,0.09435320290518878,1.0895939142258072e-18,1
20,0.2,2.0,0,unidirectional,Krippendorff delta-alpha,0.001957413103526484,0.34328358208955223,0
20,0.2,2.0,0,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,0,unidirectional,chi-squared (Akhtar et al. 2019),236.6413799515439,4.905609842756665e-50,1
20,0.2,2.0,0,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,0,bidirectional,apunim,0.07311353644958493,0.00015379727815503747,1
20,0.2,2.0,0,bidirectional,Krippendorff delta-alpha,0.06314140824965425,0.009950248756218905,1
20,0.2,2.0,0,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,0,bidirectional,chi-squared (Akhtar et al. 2019),2.3991121320572053,0.6627877245503739,0
20,0.2,2.0,0,bidirectional,GMM clustering (Checco/Mignemi),-0.05020727775218793,0.7910447761194029,0
20,0.2,2.0,1,unidirectional,apunim,0.05818013148433022,0.0018312303284168088,1
20,0.2,2.0,1,unidirectional,Krippendorff delta-alpha,-0.019203781380233875,0.8159203980099502,0
20,0.2,2.0,1,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,1,unidirectional,chi-squared (Akhtar et al. 2019),188.58731896295484,1.0662229194223477e-39,1
20,0.2,2.0,1,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,1,bidirectional,apunim,0.06088284547279052,0.008162997764727734,1
20,0.2,2.0,1,bidirectional,Krippendorff delta-alpha,0.030636372701610903,0.06467661691542288,0
20,0.2,2.0,1,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,1,bidirectional,chi-squared (Akhtar et al. 2019),17.60802606781778,0.0014718704989596378,1
20,0.2,2.0,1,bidirectional,GMM clustering (Checco/Mignemi),0.3675760344602532,0.11442786069651742,0
20,0.2,2.0,2,unidirectional,apunim,0.07424290610975663,1.4058869750513784e-11,1
20,0.2,2.0,2,unidirectional,Krippendorff delta-alpha,0.017261046457192175,0.06467661691542288,0
20,0.2,2.0,2,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,2,unidirectional,chi-squared (Akhtar et al. 2019),156.09546244648055,1.0050563557223833e-32,1
20,0.2,2.0,2,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,2,bidirectional,apunim,0.08509430143142724,9.707094468938244e-07,1
20,0.2,2.0,2,bidirectional,Krippendorff delta-alpha,0.0791776530215717,0.004975124378109453,1
20,0.2,2.0,2,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,2,bidirectional,chi-squared (Akhtar et al. 2019),6.223848911947768,0.1830431613476093,0
20,0.2,2.0,2,bidirectional,GMM clustering (Checco/Mignemi),0.5247359644246804,0.01990049751243781,1
20,0.2,2.0,3,unidirectional,apunim,0.07690634178179047,2.5368551441610345e-10,1
20,0.2,2.0,3,unidirectional,Krippendorff delta-alpha,0.03651272252191712,0.004975124378109453,1
20,0.2,2.0,3,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,3,unidirectional,chi-squared (Akhtar et al. 2019),160.23184674076674,1.3037751044140483e-33,1
20,0.2,2.0,3,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,3,bidirectional,apunim,0.12124598911201628,5.2849184357487704e-24,1
20,0.2,2.0,3,bidirectional,Krippendorff delta-alpha,0.08567796784164577,0.004975124378109453,1
20,0.2,2.0,3,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,3,bidirectional,chi-squared (Akhtar et al. 2019),2.0870018928899015,0.7197607173127384,0
20,0.2,2.0,3,bidirectional,GMM clustering (Checco/Mignemi),-0.12844276204150895,1.0,0
20,0.2,2.0,4,unidirectional,apunim,0.08368344182188646,1.4771194497145092e-17,1
20,0.2,2.0,4,unidirectional,Krippendorff delta-alpha,0.019016161536323628,0.10945273631840796,0
20,0.2,2.0,4,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,4,unidirectional,chi-squared (Akhtar et al. 2019),127.33564286191293,1.4457883074581158e-26,1
20,0.2,2.0,4,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,4,bidirectional,apunim,0.06834326457078505,9.930210610830781e-05,1
20,0.2,2.0,4,bidirectional,Krippendorff delta-alpha,0.06671448375573752,0.009950248756218905,1
20,0.2,2.0,4,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,4,bidirectional,chi-squared (Akhtar et al. 2019),5.665209366811861,0.22558459700806857,0
20,0.2,2.0,4,bidirectional,GMM clustering (Checco/Mignemi),0.1522903033908388,0.1691542288557214,0
20,0.2,2.0,5,unidirectional,apunim,0.069701998701205,2.944596001839447e-11,1
20,0.2,2.0,5,unidirectional,Krippendorff delta-alpha,0.015290494234030838,0.15920398009950248,0
20,0.2,2.0,5,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,5,unidirectional,chi-squared (Akhtar et al. 2019),194.7285613495929,5.105844555430045e-41,1
20,0.2,2.0,5,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,5,bidirectional,apunim,0.08518147816467354,3.328957133006163e-14,1
20,0.2,2.0,5,bidirectional,Krippendorff delta-alpha,0.0442391577354162,0.009950248756218905,1
20,0.2,2.0,5,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,5,bidirectional,chi-squared (Akhtar et al. 2019),4.624460225837571,0.3280437155801794,0
20,0.2,2.0,5,bidirectional,GMM clustering (Checco/Mignemi),0.08106863196683556,0.3582089552238806,0
20,0.2,2.0,6,unidirectional,apunim,0.033684474992373085,0.0034106124952982307,1
20,0.2,2.0,6,unidirectional,Krippendorff delta-alpha,0.0019412082332682101,0.27860696517412936,0
20,0.2,2.0,6,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,6,unidirectional,chi-squared (Akhtar et al. 2019),172.79952369066154,2.6216242284892602e-36,1
20,0.2,2.0,6,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,6,bidirectional,apunim,0.053634618334985375,0.023258725205049416,1
20,0.2,2.0,6,bidirectional,Krippendorff delta-alpha,0.04282916043972668,0.01990049751243781,1
20,0.2,2.0,6,bidirectional,aposteriori unimodality (2024),0.005988023952095809,0.06930693069306931,0
20,0.2,2.0,6,bidirectional,chi-squared (Akhtar et al. 2019),4.876883678617233,0.3001648593106939,0
20,0.2,2.0,6,bidirectional,GMM clustering (Checco/Mignemi),-0.007067137809187279,0.6865671641791045,0
20,0.2,2.0,7,unidirectional,apunim,0.13553381042792478,3.1957247746902333e-24,1
20,0.2,2.0,7,unidirectional,Krippendorff delta-alpha,0.03333708889192277,0.009950248756218905,1
20,0.2,2.0,7,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,7,unidirectional,chi-squared (Akhtar et al. 2019),215.41938195748162,1.813609665374053e-45,1
20,0.2,2.0,7,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,7,bidirectional,apunim,0.056051990251827714,2.12720387892846e-06,1
20,0.2,2.0,7,bidirectional,Krippendorff delta-alpha,0.04602442653671507,0.009950248756218905,1
20,0.2,2.0,7,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,7,bidirectional,chi-squared (Akhtar et al. 2019),1.7890360199575932,0.774487660015089,0
20,0.2,2.0,7,bidirectional,GMM clustering (Checco/Mignemi),0.028760813391753737,0.43283582089552236,0
20,0.2,2.0,8,unidirectional,apunim,-0.05967927337139817,1.848793809588187e-07,1
20,0.2,2.0,8,unidirectional,Krippendorff delta-alpha,-0.0070980576753842395,0.5572139303482587,0
20,0.2,2.0,8,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,8,unidirectional,chi-squared (Akhtar et al. 2019),152.1522610341537,7.038436800638909e-32,1
20,0.2,2.0,8,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,8,bidirectional,apunim,0.0640902191830007,7.71699919324217e-10,1
20,0.2,2.0,8,bidirectional,Krippendorff delta-alpha,0.07841563588529504,0.004975124378109453,1
20,0.2,2.0,8,bidirectional,aposteriori unimodality (2024),0.010869565217391304,0.019801980198019802,1
20,0.2,2.0,8,bidirectional,chi-squared (Akhtar et al. 2019),2.2060709353886403,0.697917969151985,0
20,0.2,2.0,8,bidirectional,GMM clustering (Checco/Mignemi),-0.06837606837606838,1.0,0
20,0.2,2.0,9,unidirectional,apunim,0.055960025764643956,1.290378058756847e-08,1
20,0.2,2.0,9,unidirectional,Krippendorff delta-alpha,0.012996628862321058,0.13930348258706468,0
20,0.2,2.0,9,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,9,unidirectional,chi-squared (Akhtar et al. 2019),216.40707295802184,1.1118287185087107e-45,1
20,0.2,2.0,9,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,9,bidirectional,apunim,0.09345702161255322,2.747277844576111e-18,1
20,0.2,2.0,9,bidirectional,Krippendorff delta-alpha,0.05066921366828525,0.01990049751243781,1
20,0.2,2.0,9,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,9,bidirectional,chi-squared (Akhtar et al. 2019),4.138853748656607,0.38754007505332005,0
20,0.2,2.0,9,bidirectional,GMM clustering (Checco/Mignemi),-0.027981200131161874,1.0,0
20,0.2,2.0,10,unidirectional,apunim,0.12740388972467406,1.7281389774071636e-25,1
20,0.2,2.0,10,unidirectional,Krippendorff delta-alpha,0.014166944218135413,0.07960199004975124,0
20,0.2,2.0,10,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,10,unidirectional,chi-squared (Akhtar et al. 2019),182.30760005553142,2.3818855613580353e-38,1
20,0.2,2.0,10,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,10,bidirectional,apunim,-0.016425885612507345,0.2520632310818871,0
20,0.2,2.0,10,bidirectional,Krippendorff delta-alpha,0.022527338664560692,0.17412935323383086,0
20,0.2,2.0,10,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,10,bidirectional,chi-squared (Akhtar et al. 2019),6.1939447498747455,0.18512497912621834,0
20,0.2,2.0,10,bidirectional,GMM clustering (Checco/Mignemi),-0.05020727775218793,0.7611940298507462,0
20,0.2,2.0,11,unidirectional,apunim,0.10560426991993908,2.257218084613471e-21,1
20,0.2,2.0,11,unidirectional,Krippendorff delta-alpha,0.028246422224207313,0.029850746268656716,1
20,0.2,2.0,11,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,11,unidirectional,chi-squared (Akhtar et al. 2019),126.0063801551992,2.781402417769621e-26,1
20,0.2,2.0,11,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,11,bidirectional,apunim,0.07840440165061892,4.251817656625427e-14,1
20,0.2,2.0,11,bidirectional,Krippendorff delta-alpha,0.058807269226956393,0.009950248756218905,1
20,0.2,2.0,11,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,11,bidirectional,chi-squared (Akhtar et al. 2019),1.2772422684160187,0.8652247165734177,0
20,0.2,2.0,11,bidirectional,GMM clustering (Checco/Mignemi),-0.056622851365015166,1.0,0
20,0.2,2.0,12,unidirectional,apunim,0.0846819458814388,0.0001384319024892334,1
20,0.2,2.0,12,unidirectional,Krippendorff delta-alpha,0.007585410360631428,0.27860696517412936,0
20,0.2,2.0,12,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,12,unidirectional,chi-squared (Akhtar et al. 2019),152.8583702887342,4.967425063692772e-32,1
20,0.2,2.0,12,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,12,bidirectional,apunim,0.09155215871209044,9.045064411600502e-16,1
20,0.2,2.0,12,bidirectional,Krippendorff delta-alpha,0.05838288896721594,0.004975124378109453,1
20,0.2,2.0,12,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,12,bidirectional,chi-squared (Akhtar et al. 2019),8.025158637354348,0.09066093665633876,0
20,0.2,2.0,12,bidirectional,GMM clustering (Checco/Mignemi),0.22122636353699857,0.03482587064676617,1
20,0.2,2.0,13,unidirectional,apunim,0.078044035021541,3.228499227131073e-11,1
20,0.2,2.0,13,unidirectional,Krippendorff delta-alpha,0.029629776386566442,0.014925373134328358,1
20,0.2,2.0,13,unidirectional,aposteriori unimodality (2024),0.005988023952095809,0.07920792079207921,0
20,0.2,2.0,13,unidirectional,chi-squared (Akhtar et al. 2019),203.32629453084888,7.238868771469556e-43,1
20,0.2,2.0,13,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,13,bidirectional,apunim,0.10586346467317884,2.089850541428897e-07,1
20,0.2,2.0,13,bidirectional,Krippendorff delta-alpha,0.04597408744696635,0.029850746268656716,1
20,0.2,2.0,13,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,13,bidirectional,chi-squared (Akhtar et al. 2019),1.8684971579687384,0.7599294650169925,0
20,0.2,2.0,13,bidirectional,GMM clustering (Checco/Mignemi),0.028760813391753737,0.4129353233830846,0
20,0.2,2.0,14,unidirectional,apunim,0.06233603074308093,2.6388985445899677e-08,1
20,0.2,2.0,14,unidirectional,Krippendorff delta-alpha,0.006721076525927516,0.23880597014925373,0
20,0.2,2.0,14,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,14,unidirectional,chi-squared (Akhtar et al. 2019),165.4291826362266,1.0007153905267767e-34,1
20,0.2,2.0,14,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,14,bidirectional,apunim,0.08923716907807121,1.147385618073543e-15,1
20,0.2,2.0,14,bidirectional,Krippendorff delta-alpha,0.06173489902686646,0.009950248756218905,1
20,0.2,2.0,14,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,14,bidirectional,chi-squared (Akhtar et al. 2019),4.278744948077721,0.36959423284031034,0
20,0.2,2.0,14,bidirectional,GMM clustering (Checco/Mignemi),-0.027981200131161874,1.0,0
20,0.2,2.0,15,unidirectional,apunim,0.07129122639954609,1.2591686267115613e-09,1
20,0.2,2.0,15,unidirectional,Krippendorff delta-alpha,0.04308460585283663,0.004975124378109453,1
20,0.2,2.0,15,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,15,unidirectional,chi-squared (Akhtar et al. 2019),158.66602475668589,2.8249095319151604e-33,1
20,0.2,2.0,15,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,15,bidirectional,apunim,-0.05273631840796005,1.1536674916025173e-05,1
20,0.2,2.0,15,bidirectional,Krippendorff delta-alpha,0.016957885491640734,0.1791044776119403,0
20,0.2,2.0,15,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,15,bidirectional,chi-squared (Akhtar et al. 2019),13.997899596984354,0.007301762361230121,1
20,0.2,2.0,15,bidirectional,GMM clustering (Checco/Mignemi),0.11881625441696113,0.18407960199004975,0
20,0.2,2.0,16,unidirectional,apunim,0.11852502194907813,1.5106216172269084e-24,1
20,0.2,2.0,16,unidirectional,Krippendorff delta-alpha,0.03982123221843786,0.009950248756218905,1
20,0.2,2.0,16,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,16,unidirectional,chi-squared (Akhtar et al. 2019),170.70644459822765,7.376410729522963e-36,1
20,0.2,2.0,16,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,16,bidirectional,apunim,0.06697802379530207,0.0003259438359811103,1
20,0.2,2.0,16,bidirectional,Krippendorff delta-alpha,0.03498880800849058,0.0845771144278607,0
20,0.2,2.0,16,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,16,bidirectional,chi-squared (Akhtar et al. 2019),5.746502173519603,0.21889636982940758,0
20,0.2,2.0,16,bidirectional,GMM clustering (Checco/Mignemi),-0.10894941634241245,1.0,0
20,0.2,2.0,17,unidirectional,apunim,-0.05057159465219917,1.2215573693815265e-05,1
20,0.2,2.0,17,unidirectional,Krippendorff delta-alpha,0.016580999916320838,0.15422885572139303,0
20,0.2,2.0,17,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,17,unidirectional,chi-squared (Akhtar et al. 2019),145.15641370628805,2.2204165557915413e-30,1
20,0.2,2.0,17,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,17,bidirectional,apunim,0.0434719156466061,0.00024776858355874266,1
20,0.2,2.0,17,bidirectional,Krippendorff delta-alpha,0.0664972214293007,0.004975124378109453,1
20,0.2,2.0,17,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,17,bidirectional,chi-squared (Akhtar et al. 2019),1.836424513992028,0.7658119611824212,0
20,0.2,2.0,17,bidirectional,GMM clustering (Checco/Mignemi),-0.10894941634241245,1.0,0
20,0.2,2.0,18,unidirectional,apunim,0.07034196879109811,0.00038182162571867616,1
20,0.2,2.0,18,unidirectional,Krippendorff delta-alpha,0.02353653415982726,0.03980099502487562,1
20,0.2,2.0,18,unidirectional,aposteriori unimodality (2024),0.005952380952380952,0.12871287128712872,0
20,0.2,2.0,18,unidirectional,chi-squared (Akhtar et al. 2019),200.95790130450274,2.3384180359670202e-42,1
20,0.2,2.0,18,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,18,bidirectional,apunim,0.07574997191701151,0.0004284123461687754,1
20,0.2,2.0,18,bidirectional,Krippendorff delta-alpha,0.06926391029904844,0.014925373134328358,1
20,0.2,2.0,18,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,18,bidirectional,chi-squared (Akhtar et al. 2019),5.96770758115234,0.20157290518930857,0
20,0.2,2.0,18,bidirectional,GMM clustering (Checco/Mignemi),0.27350427350427353,0.21393034825870647,0
20,0.2,2.0,19,unidirectional,apunim,0.12633233713959932,1.2928734164786148e-25,1
20,0.2,2.0,19,unidirectional,Krippendorff delta-alpha,0.05745894775293947,0.004975124378109453,1
20,0.2,2.0,19,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,19,unidirectional,chi-squared (Akhtar et al. 2019),157.7193332490097,4.5082649666065396e-33,1
20,0.2,2.0,19,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,19,bidirectional,apunim,0.04725807771465697,0.02428163495659766,1
20,0.2,2.0,19,bidirectional,Krippendorff delta-alpha,0.050807532089304885,0.04477611940298507,1
20,0.2,2.0,19,bidirectional,aposteriori unimodality (2024),0.005780346820809248,0.0891089108910891,0
20,0.2,2.0,19,bidirectional,chi-squared (Akhtar et al. 2019),0.9334702531429934,0.9197106234025507,0
20,0.2,2.0,19,bidirectional,GMM clustering (Checco/Mignemi),-0.056622851365015166,1.0,0
20,0.2,2.0,20,unidirectional,apunim,0.05317124377339068,0.006837774003024732,1
20,0.2,2.0,20,unidirectional,Krippendorff delta-alpha,0.005912829964278887,0.23383084577114427,0
20,0.2,2.0,20,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,20,unidirectional,chi-squared (Akhtar et al. 2019),186.1202508016658,3.6133215116387054e-39,1
20,0.2,2.0,20,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,20,bidirectional,apunim,0.04061704193613388,0.0003329892765376648,1
20,0.2,2.0,20,bidirectional,Krippendorff delta-alpha,0.03443008748031712,0.04477611940298507,1
20,0.2,2.0,20,bidirectional,aposteriori unimodality (2024),0.005847953216374269,0.039603960396039604,1
20,0.2,2.0,20,bidirectional,chi-squared (Akhtar et al. 2019),2.502056576048474,0.6442675690278926,0
20,0.2,2.0,20,bidirectional,GMM clustering (Checco/Mignemi),-0.13095238095238096,1.0,0
20,0.2,2.0,21,unidirectional,apunim,0.07175810916317685,2.6513069336092454e-10,1
20,0.2,2.0,21,unidirectional,Krippendorff delta-alpha,0.0463055284675139,0.004975124378109453,1
20,0.2,2.0,21,unidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,21,unidirectional,chi-squared (Akhtar et al. 2019),97.09230464683992,4.089628529384656e-20,1
20,0.2,2.0,21,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,21,bidirectional,apunim,0.04506044259288931,9.051784955164582e-05,1
20,0.2,2.0,21,bidirectional,Krippendorff delta-alpha,0.0664756089978501,0.004975124378109453,1
20,0.2,2.0,21,bidirectional,aposteriori unimodality (2024),0.0,1.0,0
20,0.2,2.0,21,bidirectional,chi-squared (Akhtar et al. 2019),1.845858481137706,0.7640824544125792,0
20,0.2,2.0,21,bidirectional,GMM clustering (Checco/Mignemi),-0.056622851365015166,1.0,0
20,0.2,2.0,22,unidirectional,apunim,0.13317118238211054,3.072334129240905e-29,1
20,0.2,2.0,22,unidirectional,Krippendorff delta-alpha,0.03158903864399232,0.024875621890547265,1
20,0.2,2.0,22,unidirectional,aposteriori unimodality (2024),0.005780346820809248,0.09900990099009901,0
20,0.2,2.0,22,unidirectional,chi-squared (Akhtar et al. 2019),176.4141761966594,4.390841269470977e-37,1
20,0.2,2.0,22,unidirectional,GMM clustering (Checco/Mignemi),1.0,0.004975124378109453,1
20,0.2,2.0,22,bidirectional,apunim,0.05832744819317614,0.010749607677834309,1
20,0.2,2.0,22,bidirectional,Krippendorff delta-alpha,0.0326002215871215,0.05970149253731343,0
20,0.2,2.0,22,bidirectional,aposteriori unimodality (2024),0.005681818181818182,0.13861386138613863,0
